id,car_plate,customer_id,customer_gender,customer_age,time_beginning,time_end,lon_beginning,lat_beginning,lon_end,lat_end,time_park,area_id,area_name,fleet_id,time_beginning_formatted,time_end_formatted,time_beginning_hour,time_beginning_minute,time_beginning_second
70373,EF37674,6742,male,48,"2015-11-17 16:01:26+01","2015-11-17 16:32:59+01",112783,437666,112112,437764,0,2,"CAMPO DI MARTE",2,"2015-11-17 16:01:26","2015-11-17 16:32:59",16,1,17
70375,ED93292,6749,female,34,"2015-11-17 16:05:19+01","2015-11-17 16:22:36+01",91936,454621,91753,454581,0,1,DUOMO,1,"2015-11-17 16:05:19","2015-11-17 16:22:36",16,5,17
70376,ED06266,977,female,43,"2015-11-17 16:06:59+01","2015-11-17 16:15:09+01",91921,454880,91892,454802,0,11,ISOLA,1,"2015-11-17 16:06:59","2015-11-17 16:15:09",16,6,17
70377,DR53577,843,male,46,"2015-11-17 16:07:04+01","2015-11-17 16:17:25+01",91370,454680,91361,454613,269,57,SELINUNTE,1,"2015-11-17 16:07:04","2015-11-17 16:17:25",16,7,17
70378,ED06221,1178,male,56,"2015-11-17 16:07:59+01","2015-11-17 16:27:11+01",92461,454793,92135,454853,0,23,LAMBRATE,1,"2015-11-17 16:07:59","2015-11-17 16:27:11",16,7,17
70380,DF48499,4194,male,37,"2015-11-17 16:09:15+01","2015-11-17 16:24:30+01",92197,454685,92117,454874,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 16:09:15","2015-11-17 16:24:30",16,9,17
70382,ED06231,8093,male,56,"2015-11-17 16:16:20+01","2015-11-17 16:51:48+01",92204,454574,92230,454589,645,28,"UMBRIA - MOLISE",1,"2015-11-17 16:16:20","2015-11-17 16:51:48",16,16,17
70383,ED06278,2491,male,57,"2015-11-17 16:16:41+01","2015-11-17 16:52:27+01",91592,454932,92417,454745,0,70,GHISOLFA,1,"2015-11-17 16:16:41","2015-11-17 16:52:27",16,16,17
70391,ED06266,977,female,43,"2015-11-17 16:25:26+01","2015-11-17 16:39:37+01",91891,454802,91677,454781,0,2,BRERA,1,"2015-11-17 16:25:26","2015-11-17 16:39:37",16,25,17
70392,DS32019,4962,female,53,"2015-11-17 16:26:13+01","2015-11-17 16:49:09+01",91293,454603,91839,454522,0,52,"BANDE NERE",1,"2015-11-17 16:26:13","2015-11-17 16:49:09",16,26,17
70394,ED06297,1780,female,39,"2015-11-17 16:27:57+01","2015-11-17 16:42:42+01",91763,454444,91501,454298,0,6,TICINESE,1,"2015-11-17 16:27:57","2015-11-17 16:42:42",16,27,17
70395,ED06242,3699,male,49,"2015-11-17 16:29:15+01","2015-11-17 16:35:09+01",92046,454748,91962,454735,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-17 16:29:15","2015-11-17 16:35:09",16,29,17
70396,DR53555,2816,female,31,"2015-11-17 16:31:38+01","2015-11-17 16:41:35+01",92113,455162,92113,455162,0,15,BICOCCA,1,"2015-11-17 16:31:38","2015-11-17 16:41:35",16,31,17
70397,ED06243,8433,male,36,"2015-11-17 16:34:05+01","2015-11-17 16:50:20+01",91821,454822,91805,454657,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-17 16:34:05","2015-11-17 16:50:20",16,34,17
70398,ED06281,7874,male,38,"2015-11-17 16:34:12+01","2015-11-17 16:48:52+01",91801,454381,91770,454448,278,43,TIBALDI,1,"2015-11-17 16:34:12","2015-11-17 16:48:52",16,34,17
70399,EF37687,7551,male,53,"2015-11-17 16:35:21+01","2015-11-17 16:41:03+01",111742,437828,111665,437829,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 16:35:21","2015-11-17 16:41:03",16,35,17
70408,EF37601,6774,male,36,"2015-11-17 16:54:39+01","2015-11-17 17:14:48+01",112386,437745,0,0,0,1,"CENTRO STORICO",2,"2015-11-17 16:54:39","2015-11-17 17:14:48",16,54,17
70415,ED06282,4049,male,38,"2015-11-17 17:02:48+01","2015-11-17 17:27:03+01",92048,454746,91940,454724,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-17 17:02:48","2015-11-17 17:27:03",17,2,17
70423,ED06278,2491,male,57,"2015-11-17 17:08:32+01","2015-11-17 17:36:34+01",92416,454745,91665,454915,0,23,LAMBRATE,1,"2015-11-17 17:08:32","2015-11-17 17:36:34",17,8,17
70424,DD30918,4480,male,42,"2015-11-17 17:11:22+01","2015-11-17 18:22:56+01",92393,455022,92485,455069,2534,19,PADOVA,1,"2015-11-17 17:11:22","2015-11-17 18:22:56",17,11,17
70425,DR53585,7719,male,24,"2015-11-17 17:11:33+01","2015-11-17 17:49:22+01",92263,454793,91735,454793,0,22,"CITTA' STUDI",1,"2015-11-17 17:11:33","2015-11-17 17:49:22",17,11,17
70428,ED06246,543,male,43,"2015-11-17 17:14:59+01","2015-11-17 17:19:35+01",91964,454402,91970,454366,0,37,"EX OM - MORIVIONE",1,"2015-11-17 17:14:59","2015-11-17 17:19:35",17,14,17
70429,ED79067,2594,male,33,"2015-11-17 17:15:29+01","2015-11-17 18:14:49+01",92050,454842,91837,454341,425,10,CENTRALE,1,"2015-11-17 17:15:29","2015-11-17 18:14:49",17,15,17
70430,ED06264,4174,male,31,"2015-11-17 17:17:30+01","2015-11-17 18:04:36+01",92112,454763,92088,454771,1033,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 17:17:30","2015-11-17 18:04:36",17,17,17
70432,ED06228,5480,male,34,"2015-11-17 17:21:28+01","2015-11-17 17:53:26+01",92489,454519,91884,454891,0,30,MECENATE,1,"2015-11-17 17:21:28","2015-11-17 17:53:26",17,21,17
70435,DV36099,1362,male,47,"2015-11-17 17:27:46+01","2015-11-17 17:43:16+01",92474,454771,92318,454735,0,23,LAMBRATE,1,"2015-11-17 17:27:46","2015-11-17 17:43:16",17,27,17
70436,ED06246,543,male,43,"2015-11-17 17:28:31+01","2015-11-17 17:35:55+01",91970,454366,92052,454340,0,38,RIPAMONTI,1,"2015-11-17 17:28:31","2015-11-17 17:35:55",17,28,17
70437,ED06243,2125,male,21,"2015-11-17 17:28:34+01","2015-11-17 17:58:22+01",91805,454657,91295,454598,0,1,DUOMO,1,"2015-11-17 17:28:34","2015-11-17 17:58:22",17,28,17
70438,ED06263,6604,male,33,"2015-11-17 17:29:05+01","2015-11-17 17:39:05+01",91781,454636,91781,454636,0,1,DUOMO,1,"2015-11-17 17:29:05","2015-11-17 17:39:05",17,29,17
70439,DR53577,2806,female,39,"2015-11-17 17:32:28+01","2015-11-17 17:47:53+01",91360,454614,91686,454577,0,52,"BANDE NERE",1,"2015-11-17 17:32:28","2015-11-17 17:47:53",17,32,17
70440,DD30909,2437,male,38,"2015-11-17 17:41:58+01","2015-11-17 17:42:29+01",91967,454637,91967,454637,0,1,DUOMO,1,"2015-11-17 17:41:58","2015-11-17 17:42:29",17,41,17
70441,DD30909,2437,male,38,"2015-11-17 17:43:34+01","2015-11-17 17:43:59+01",91967,454637,91967,454637,0,1,DUOMO,1,"2015-11-17 17:43:34","2015-11-17 17:43:59",17,43,17
70444,ED06221,2098,male,26,"2015-11-17 17:46:21+01","2015-11-17 18:05:37+01",92134,454853,92262,454742,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 17:46:21","2015-11-17 18:05:37",17,46,17
70446,DR53549,8189,male,20,"2015-11-17 17:48:00+01","2015-11-17 17:59:57+01",91578,454567,91839,454555,0,50,TORTONA,1,"2015-11-17 17:48:00","2015-11-17 17:59:57",17,48,17
70447,ED06266,3395,male,38,"2015-11-17 17:49:59+01","2015-11-17 18:00:38+01",91679,454780,91856,454813,0,68,PAGANO,1,"2015-11-17 17:49:59","2015-11-17 18:00:38",17,49,17
70448,DV36099,1362,male,47,"2015-11-17 17:50:13+01","2015-11-17 17:54:54+01",92318,454735,92229,454735,0,22,"CITTA' STUDI",1,"2015-11-17 17:50:13","2015-11-17 17:54:54",17,50,17
70449,ED06217,2853,male,27,"2015-11-17 17:51:48+01","2015-11-17 18:01:08+01",92384,454893,92264,454998,0,18,"PARCO LAMBRO - CIMIANO",1,"2015-11-17 17:51:48","2015-11-17 18:01:08",17,51,17
70451,ED06296,2387,male,27,"2015-11-17 17:53:06+01","2015-11-17 18:06:59+01",92262,454792,92395,454362,0,22,"CITTA' STUDI",1,"2015-11-17 17:53:06","2015-11-17 18:06:59",17,53,17
70452,EF37674,8452,male,24,"2015-11-17 17:53:40+01","2015-11-17 18:00:56+01",112112,437764,111998,437794,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 17:53:40","2015-11-17 18:00:56",17,53,17
70454,DR53536,4833,male,28,"2015-11-17 17:54:25+01","2015-11-17 18:22:30+01",91549,454610,91703,454040,0,51,WASHINGTON,1,"2015-11-17 17:54:25","2015-11-17 18:22:30",17,54,17
70455,DR53577,5020,male,45,"2015-11-17 17:54:53+01","2015-11-17 18:10:53+01",91687,454576,91261,454434,0,7,"MAGENTA - S. VITTORE",1,"2015-11-17 17:54:53","2015-11-17 18:10:53",17,54,17
70458,EF37693,7402,male,31,"2015-11-17 17:56:28+01","2015-11-17 18:12:10+01",112746,437886,112733,437690,0,2,"CAMPO DI MARTE",2,"2015-11-17 17:56:28","2015-11-17 18:12:10",17,56,17
70457,ED06211,6006,female,42,"2015-11-17 17:56:30+01","2015-11-17 18:10:30+01",92052,454624,92093,454692,875,4,GUASTALLA,1,"2015-11-17 17:56:30","2015-11-17 18:10:30",17,56,17
70460,DR53555,7644,male,22,"2015-11-17 18:02:02+01","2015-11-17 18:07:27+01",92113,455162,92113,455162,0,15,BICOCCA,1,"2015-11-17 18:02:02","2015-11-17 18:07:27",18,2,17
70461,EF37601,6774,male,36,"2015-11-17 18:02:29+01","2015-11-17 18:08:12+01",112823,437671,112813,437720,0,2,"CAMPO DI MARTE",2,"2015-11-17 18:02:29","2015-11-17 18:08:12",18,2,17
70462,EF37624,6627,male,56,"2015-11-17 18:02:56+01","2015-11-17 18:23:32+01",112238,437968,112612,437886,0,5,RIFREDI,2,"2015-11-17 18:02:56","2015-11-17 18:23:32",18,2,17
70463,ED06230,5442,female,28,"2015-11-17 18:05:15+01","2015-11-17 18:11:24+01",91693,454372,91575,454239,0,46,BARONA,1,"2015-11-17 18:05:15","2015-11-17 18:11:24",18,5,17
70469,ED06246,543,male,43,"2015-11-17 18:18:46+01","2015-11-17 18:31:48+01",92052,454340,92073,454611,0,38,RIPAMONTI,1,"2015-11-17 18:18:46","2015-11-17 18:31:48",18,18,17
70470,ED06282,6940,female,29,"2015-11-17 18:19:14+01","2015-11-17 19:12:22+01",91942,454723,91700,454527,0,2,BRERA,1,"2015-11-17 18:19:14","2015-11-17 19:12:22",18,19,17
70471,ED06208,775,male,31,"2015-11-17 18:19:49+01","2015-11-17 18:36:15+01",92045,454714,92276,454637,0,4,GUASTALLA,1,"2015-11-17 18:19:49","2015-11-17 18:36:15",18,19,17
70472,DD30912,8511,male,36,"2015-11-17 18:19:59+01","2015-11-17 19:04:14+01",91857,454812,91858,454813,462,9,"GARIBALDI REPUBBLICA",1,"2015-11-17 18:19:59","2015-11-17 19:04:14",18,19,17
70473,ED06230,5442,female,28,"2015-11-17 18:21:51+01","2015-11-17 18:26:45+01",91575,454239,91692,454373,0,47,CANTALUPA,1,"2015-11-17 18:21:51","2015-11-17 18:26:45",18,21,17
70474,DR53567,882,male,21,"2015-11-17 18:22:31+01","2015-11-17 18:39:38+01",91802,454774,92010,454777,0,8,"PARCO SEMPIONE",1,"2015-11-17 18:22:31","2015-11-17 18:39:38",18,22,17
70476,ED75480,3568,male,56,"2015-11-17 18:23:11+01","2015-11-17 18:41:58+01",91928,454664,91567,454641,0,1,DUOMO,1,"2015-11-17 18:23:11","2015-11-17 18:41:58",18,23,17
70477,ED06249,5914,male,44,"2015-11-17 18:24:09+01","2015-11-17 18:33:36+01",91504,454714,91449,454912,0,58,"DE ANGELI - MONTE ROSA",1,"2015-11-17 18:24:09","2015-11-17 18:33:36",18,24,17
70480,ED75487,2972,female,57,"2015-11-17 18:26:10+01","2015-11-17 18:46:22+01",91877,455152,91408,454874,0,14,"NIGUARDA - CA' GRANDA",1,"2015-11-17 18:26:10","2015-11-17 18:46:22",18,26,17
70481,ED06259,1378,female,49,"2015-11-17 18:26:59+01","2015-11-17 18:31:15+01",91621,454562,91619,454562,0,50,TORTONA,1,"2015-11-17 18:26:59","2015-11-17 18:31:15",18,26,17
70482,ED75482,8143,male,31,"2015-11-17 18:27:56+01","2015-11-17 18:55:23+01",92022,454613,92105,454255,0,4,GUASTALLA,1,"2015-11-17 18:27:56","2015-11-17 18:55:23",18,27,17
70483,EF37674,8452,male,24,"2015-11-17 18:33:32+01","2015-11-17 18:47:18+01",111997,437795,112021,437743,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 18:33:32","2015-11-17 18:47:18",18,33,17
70485,EF37681,7059,male,45,"2015-11-17 18:38:21+01","2015-11-17 18:52:57+01",112426,437791,112521,437724,0,1,"CENTRO STORICO",2,"2015-11-17 18:38:21","2015-11-17 18:52:57",18,38,17
70486,ED06221,2098,male,26,"2015-11-17 18:38:57+01","2015-11-17 19:10:32+01",92262,454742,91953,454726,0,22,"CITTA' STUDI",1,"2015-11-17 18:38:57","2015-11-17 19:10:32",18,38,17
70487,ED06243,1823,female,24,"2015-11-17 18:41:16+01","2015-11-17 18:55:11+01",91295,454597,90825,454592,0,52,"BANDE NERE",1,"2015-11-17 18:41:16","2015-11-17 18:55:11",18,41,17
70488,DR53511,3185,male,19,"2015-11-17 18:46:33+01","2015-11-17 18:56:26+01",91980,454608,92145,454655,0,4,GUASTALLA,1,"2015-11-17 18:46:33","2015-11-17 18:56:26",18,46,17
70489,DR53549,4897,male,58,"2015-11-17 18:46:45+01","2015-11-17 18:56:45+01",91840,454552,91840,454552,0,6,TICINESE,1,"2015-11-17 18:46:45","2015-11-17 18:56:45",18,46,17
70491,DR53585,977,female,43,"2015-11-17 18:53:09+01","2015-11-17 19:00:19+01",91737,454793,91862,454749,0,69,SARPI,1,"2015-11-17 18:53:09","2015-11-17 19:00:19",18,53,17
70492,ED79067,1540,female,45,"2015-11-17 18:53:23+01","2015-11-17 19:07:34+01",91834,454342,91708,454140,0,42,STADERA,1,"2015-11-17 18:53:23","2015-11-17 19:07:34",18,53,17
70493,DD30909,357,male,28,"2015-11-17 18:53:40+01","2015-11-17 20:07:16+01",91968,454636,92121,454495,974,1,DUOMO,1,"2015-11-17 18:53:40","2015-11-17 20:07:16",18,53,17
70497,ED06297,4873,male,27,"2015-11-17 18:56:55+01","2015-11-17 19:17:45+01",91501,454299,91485,454314,337,46,BARONA,1,"2015-11-17 18:56:55","2015-11-17 19:17:45",18,56,17
70498,DD30907,8093,male,56,"2015-11-17 18:57:14+01","2015-11-17 19:26:49+01",92215,454569,92303,454603,69,28,"UMBRIA - MOLISE",1,"2015-11-17 18:57:14","2015-11-17 19:26:49",18,57,17
70499,EF37686,8465,male,50,"2015-11-17 18:57:42+01","2015-11-17 19:35:55+01",112384,437810,112423,437699,873,1,"CENTRO STORICO",2,"2015-11-17 18:57:42","2015-11-17 19:35:55",18,57,17
70501,DR53544,7800,male,24,"2015-11-17 18:58:22+01","2015-11-17 19:08:22+01",91844,454644,91844,454644,0,1,DUOMO,1,"2015-11-17 18:58:22","2015-11-17 19:08:22",18,58,17
70503,ED06249,5914,male,44,"2015-11-17 19:00:36+01","2015-11-17 19:07:52+01",91449,454911,91506,454888,0,71,VILLAPIZZONE,1,"2015-11-17 19:00:36","2015-11-17 19:07:52",19,0,17
70504,ED75480,282,female,56,"2015-11-17 19:00:37+01","2015-11-17 19:07:42+01",91571,454638,91570,454640,0,51,WASHINGTON,1,"2015-11-17 19:00:37","2015-11-17 19:07:42",19,0,17
70508,ED06259,7357,female,31,"2015-11-17 19:04:03+01","2015-11-17 19:14:24+01",91623,454563,91623,454656,0,50,TORTONA,1,"2015-11-17 19:04:03","2015-11-17 19:14:24",19,4,17
70509,ED06264,7259,male,33,"2015-11-17 19:04:58+01","2015-11-17 19:14:58+01",92088,454770,92088,454771,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 19:04:58","2015-11-17 19:14:58",19,4,17
70510,ED06250,2671,male,29,"2015-11-17 19:04:59+01","2015-11-17 19:44:59+01",91214,454934,91459,454671,0,65,GALLARATESE,1,"2015-11-17 19:04:59","2015-11-17 19:44:59",19,4,17
70511,ED06284,2894,female,41,"2015-11-17 19:05:24+01","2015-11-17 19:27:37+01",0,0,91520,454669,0,,,1,"2015-11-17 19:05:24","2015-11-17 19:27:37",19,5,17
70512,DF48499,2424,male,31,"2015-11-17 19:06:05+01","2015-11-17 19:27:14+01",92116,454873,91914,454963,0,10,CENTRALE,1,"2015-11-17 19:06:05","2015-11-17 19:27:14",19,6,17
70513,ED75480,282,female,56,"2015-11-17 19:07:50+01","2015-11-17 19:22:23+01",91571,454640,91903,454685,0,51,WASHINGTON,1,"2015-11-17 19:07:50","2015-11-17 19:22:23",19,7,17
70515,DR53521,3267,male,26,"2015-11-17 19:10:20+01","2015-11-17 19:45:26+01",91705,454545,91943,455026,0,44,NAVIGLI,1,"2015-11-17 19:10:20","2015-11-17 19:45:26",19,10,17
70516,EF37681,7551,male,53,"2015-11-17 19:10:25+01","2015-11-17 19:26:28+01",112522,437724,112157,437737,0,1,"CENTRO STORICO",2,"2015-11-17 19:10:25","2015-11-17 19:26:28",19,10,17
70517,DR53544,7800,male,24,"2015-11-17 19:10:47+01","2015-11-17 19:40:05+01",91844,454644,91822,454807,0,1,DUOMO,1,"2015-11-17 19:10:47","2015-11-17 19:40:05",19,10,17
70518,DD30911,2816,female,31,"2015-11-17 19:12:04+01","2015-11-17 19:26:29+01",92137,455214,92026,454873,0,15,BICOCCA,1,"2015-11-17 19:12:04","2015-11-17 19:26:29",19,12,17
70519,ED06260,7082,male,55,"2015-11-17 19:13:27+01","2015-11-17 19:19:37+01",91216,454589,91215,454589,0,56,"FORZE ARMATE",1,"2015-11-17 19:13:27","2015-11-17 19:19:37",19,13,17
70520,DV36099,1362,male,47,"2015-11-17 19:14:13+01","2015-11-17 19:30:29+01",92230,454734,92474,454769,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 19:14:13","2015-11-17 19:30:29",19,14,17
70523,DR53576,4401,male,54,"2015-11-17 19:18:49+01","2015-11-17 19:32:14+01",91925,454664,92049,454560,0,1,DUOMO,1,"2015-11-17 19:18:49","2015-11-17 19:32:14",19,18,17
70524,ED06270,2926,female,34,"2015-11-17 19:22:09+01","2015-11-17 19:24:48+01",92217,454803,92216,454802,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 19:22:09","2015-11-17 19:24:48",19,22,17
70525,DS32019,5034,male,20,"2015-11-17 19:23:28+01","2015-11-17 19:59:02+01",91840,454521,91568,454310,0,6,TICINESE,1,"2015-11-17 19:23:28","2015-11-17 19:59:02",19,23,17
70528,DR53563,7156,male,20,"2015-11-17 19:25:10+01","2015-11-17 19:53:01+01",92341,454850,91814,454527,0,22,"CITTA' STUDI",1,"2015-11-17 19:25:10","2015-11-17 19:53:01",19,25,17
70529,ED06247,1305,male,54,"2015-11-17 19:26:31+01","2015-11-17 19:47:02+01",92089,454605,92195,454941,0,26,"XXII MARZO",1,"2015-11-17 19:26:31","2015-11-17 19:47:02",19,26,17
70530,ED06228,7205,male,31,"2015-11-17 19:27:39+01","2015-11-17 19:41:32+01",91885,454891,91826,454952,0,11,ISOLA,1,"2015-11-17 19:27:39","2015-11-17 19:41:32",19,27,17
70531,DR53543,4049,male,38,"2015-11-17 19:28:27+01","2015-11-17 19:37:12+01",91926,454665,92053,454742,0,1,DUOMO,1,"2015-11-17 19:28:27","2015-11-17 19:37:12",19,28,17
70532,ED06225,8093,male,56,"2015-11-17 19:29:56+01","2015-11-17 19:50:16+01",92290,454610,92398,454701,360,25,CORSICA,1,"2015-11-17 19:29:56","2015-11-17 19:50:16",19,29,17
70533,ED06217,5663,male,36,"2015-11-17 19:31:19+01","2015-11-17 19:53:09+01",92265,454998,91817,454794,0,19,PADOVA,1,"2015-11-17 19:31:19","2015-11-17 19:53:09",19,31,17
70534,DR53542,4278,male,45,"2015-11-17 19:31:25+01","2015-11-17 19:36:54+01",91600,454685,91676,454722,0,68,PAGANO,1,"2015-11-17 19:31:25","2015-11-17 19:36:54",19,31,17
70535,DD30918,3029,male,41,"2015-11-17 19:31:28+01","2015-11-17 19:38:36+01",92486,455068,92322,455054,0,19,PADOVA,1,"2015-11-17 19:31:28","2015-11-17 19:38:36",19,31,17
70537,DD30912,103,male,24,"2015-11-17 19:34:56+01","2015-11-17 19:56:55+01",91858,454811,92115,454563,0,2,BRERA,1,"2015-11-17 19:34:56","2015-11-17 19:56:55",19,34,17
70539,ED06206,359,male,28,"2015-11-17 19:36:35+01","2015-11-17 19:52:34+01",92068,454626,92051,454321,0,4,GUASTALLA,1,"2015-11-17 19:36:35","2015-11-17 19:52:34",19,36,17
70540,DR53547,904,male,54,"2015-11-17 19:37:07+01","2015-11-17 19:58:38+01",91498,454763,91622,454469,0,58,"DE ANGELI - MONTE ROSA",1,"2015-11-17 19:37:07","2015-11-17 19:58:38",19,37,17
70541,ED06230,5504,male,50,"2015-11-17 19:37:13+01","2015-11-17 20:14:28+01",91692,454373,91352,454428,159,46,BARONA,1,"2015-11-17 19:37:13","2015-11-17 20:14:28",19,37,17
70542,EF37687,7551,male,53,"2015-11-17 19:37:22+01","2015-11-17 19:46:22+01",111665,437829,111664,437829,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 19:37:22","2015-11-17 19:46:22",19,37,17
70543,ED06249,5914,male,44,"2015-11-17 19:38:05+01","2015-11-17 19:47:30+01",91503,454890,91515,454736,0,67,PORTELLO,1,"2015-11-17 19:38:05","2015-11-17 19:47:30",19,38,17
70547,DR53582,4894,male,55,"2015-11-17 19:40:09+01","2015-11-17 20:10:44+01",91600,454684,91391,454536,0,68,PAGANO,1,"2015-11-17 19:40:09","2015-11-17 20:10:44",19,40,17
70548,DR53549,7697,male,27,"2015-11-17 19:41:21+01","2015-11-17 20:07:56+01",91841,454554,92249,454995,0,6,TICINESE,1,"2015-11-17 19:41:21","2015-11-17 20:07:56",19,41,17
70549,DR53584,5484,male,47,"2015-11-17 19:41:26+01","2015-11-17 19:54:25+01",92067,454609,92067,454609,0,4,GUASTALLA,1,"2015-11-17 19:41:26","2015-11-17 19:54:25",19,41,17
70550,EF03275,6038,male,51,"2015-11-17 19:41:53+01","2015-11-17 20:12:14+01",91729,454563,91678,454449,110,7,"MAGENTA - S. VITTORE",1,"2015-11-17 19:41:53","2015-11-17 20:12:14",19,41,17
70552,ED06246,1171,male,25,"2015-11-17 19:43:10+01","2015-11-17 20:09:08+01",92072,454609,92298,454901,0,4,GUASTALLA,1,"2015-11-17 19:43:10","2015-11-17 20:09:08",19,43,17
70555,ED06220,8432,male,41,"2015-11-17 19:46:30+01","2015-11-17 20:04:08+01",91662,454566,91594,454541,224,50,TORTONA,1,"2015-11-17 19:46:30","2015-11-17 20:04:08",19,46,17
70556,ED06221,7978,male,44,"2015-11-17 19:46:51+01","2015-11-17 19:46:51+01",91950,454729,91953,454727,0,2,BRERA,1,"2015-11-17 19:46:51","2015-11-17 19:46:51",19,46,17
70557,DR53511,1249,male,58,"2015-11-17 19:48:28+01","2015-11-17 20:07:44+01",92148,454655,92147,454641,0,26,"XXII MARZO",1,"2015-11-17 19:48:28","2015-11-17 20:07:44",19,48,17
70558,EF37681,7551,male,53,"2015-11-17 19:48:47+01","2015-11-17 19:55:22+01",112157,437737,112026,437799,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 19:48:47","2015-11-17 19:55:22",19,48,17
70560,ED06250,2671,male,29,"2015-11-17 19:54:02+01","2015-11-17 20:15:35+01",91459,454671,91459,454671,0,57,SELINUNTE,1,"2015-11-17 19:54:02","2015-11-17 20:15:35",19,54,17
70561,DR53543,1026,female,25,"2015-11-17 19:54:22+01","2015-11-17 20:14:43+01",92053,454743,92436,454893,0,4,GUASTALLA,1,"2015-11-17 19:54:22","2015-11-17 20:14:43",19,54,17
70562,DR53530,4055,male,56,"2015-11-17 19:54:29+01","2015-11-17 20:06:26+01",92068,454630,91942,454490,0,4,GUASTALLA,1,"2015-11-17 19:54:29","2015-11-17 20:06:26",19,54,17
70564,ED06242,7978,male,44,"2015-11-17 19:56:56+01","2015-11-17 20:12:31+01",91961,454736,91723,454785,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-17 19:56:56","2015-11-17 20:12:31",19,56,17
70565,ED06281,303,male,33,"2015-11-17 19:57:22+01","2015-11-17 20:03:33+01",0,0,91748,454576,0,,,1,"2015-11-17 19:57:22","2015-11-17 20:03:33",19,57,17
70566,EF37661,6619,male,27,"2015-11-17 19:57:29+01","2015-11-17 20:06:16+01",112373,437910,112285,437832,0,5,RIFREDI,2,"2015-11-17 19:57:29","2015-11-17 20:06:16",19,57,17
70567,EF37643,7442,male,45,"2015-11-17 19:59:07+01","2015-11-17 20:11:36+01",112618,437835,112734,437848,0,2,"CAMPO DI MARTE",2,"2015-11-17 19:59:07","2015-11-17 20:11:36",19,59,17
70569,EF37694,7551,male,53,"2015-11-17 20:00:12+01","2015-11-17 20:37:28+01",112023,437800,111914,437838,1410,4,"ISOLOTTO LEGNAIA",2,"2015-11-17 20:00:12","2015-11-17 20:37:28",20,0,17
70570,ED06249,994,male,47,"2015-11-17 20:00:25+01","2015-11-17 20:15:49+01",91515,454736,91800,454571,0,59,"TRE TORRI",1,"2015-11-17 20:00:25","2015-11-17 20:15:49",20,0,17
70571,DR53567,6115,male,28,"2015-11-17 20:01:38+01","2015-11-17 20:13:02+01",92009,454778,91998,454976,0,10,CENTRALE,1,"2015-11-17 20:01:38","2015-11-17 20:13:02",20,1,17
70572,DR53542,8162,male,18,"2015-11-17 20:01:40+01","2015-11-17 20:39:21+01",91677,454720,91505,454373,608,7,"MAGENTA - S. VITTORE",1,"2015-11-17 20:01:40","2015-11-17 20:39:21",20,1,17
70573,ED06295,5364,female,28,"2015-11-17 20:04:49+01","2015-11-17 20:24:19+01",91771,454579,92109,454474,0,6,TICINESE,1,"2015-11-17 20:04:49","2015-11-17 20:24:19",20,4,17
70574,ED06299,843,male,46,"2015-11-17 20:05:11+01","2015-11-17 20:09:20+01",91361,454614,91361,454614,0,52,"BANDE NERE",1,"2015-11-17 20:05:11","2015-11-17 20:09:20",20,5,17
70575,ED93101,2806,female,39,"2015-11-17 20:05:21+01","2015-11-17 20:13:01+01",91696,454585,91697,454584,0,7,"MAGENTA - S. VITTORE",1,"2015-11-17 20:05:21","2015-11-17 20:13:01",20,5,17
70576,ED75480,7401,male,48,"2015-11-17 20:06:59+01","2015-11-17 20:36:06+01",91903,454685,92035,454514,0,2,BRERA,1,"2015-11-17 20:06:59","2015-11-17 20:36:06",20,6,17
70577,ED06284,4312,male,60,"2015-11-17 20:08:44+01","2015-11-17 20:19:40+01",91520,454668,91638,454633,0,51,WASHINGTON,1,"2015-11-17 20:08:44","2015-11-17 20:19:40",20,8,17
70578,ED06264,5884,male,41,"2015-11-17 20:08:47+01","2015-11-17 20:42:04+01",92089,454772,91699,454643,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-17 20:08:47","2015-11-17 20:42:04",20,8,17
70579,DR53549,7697,male,27,"2015-11-17 20:09:31+01","2015-11-17 20:11:04+01",92249,454995,92249,454995,0,19,PADOVA,1,"2015-11-17 20:09:31","2015-11-17 20:11:04",20,9,17
70580,DD30911,5411,male,47,"2015-11-17 20:09:48+01","2015-11-17 20:29:24+01",92025,454869,92164,454585,0,10,CENTRALE,1,"2015-11-17 20:09:48","2015-11-17 20:29:24",20,9,17
